word,bias,group
/c/en/oarswoman,,
/c/en/odalisque,,
/c/en/old_lady,,
/c/en/old_woman,,
/c/en/outdoorswoman,,
/c/en/parisienne,,
/c/en/parlormaid,,
/c/en/party_girl,,
/c/en/patroness,,
/c/en/peri,,
/c/en/poetess,,
/c/en/point_woman,,
/c/en/police_matron,,
/c/en/polyandrist,,
/c/en/poseuse,,
/c/en/poster_girl,,
/c/en/postmistress,,
/c/en/priestess,,
/c/en/prima_ballerina,,
/c/en/prima_donna,,
/c/en/primigravida,,
/c/en/primipara,,
/c/en/prince_consort,,
/c/en/princess,,
/c/en/princess_royal,,
/c/en/procuress,,
/c/en/prophetess,,
/c/en/proprietress,,
/c/en/protegee,,
/c/en/puerpera,,
/c/en/quadripara,,
/c/en/queen,0.6707221865653992,female
/c/en/queen_consort,,
/c/en/queen_dowager,,
/c/en/queen_mother,,
/c/en/queen_of_england,,
/c/en/queen_regent,,
/c/en/quintipara,,
/c/en/rani,,
/c/en/rhea_silvia,,
/c/en/ring_girl,,
/c/en/rosebud,0.0033525314647704363,female
/c/en/salesgirl,,
/c/en/schoolgirl,,
/c/en/schoolmarm,,
/c/en/scold,,
/c/en/scotswoman,,
/c/en/sculptress,,
/c/en/secundigravida,,
/c/en/seductress,,
/c/en/selectwoman,0.7177256941795349,female
/c/en/servant_girl,,
/c/en/sex_kitten,,
/c/en/she,,
/c/en/she-devil,,
/c/en/sheika,,
/c/en/shepherdess,,
/c/en/shiksa,,
/c/en/shop_girl,,
/c/en/shrew,,
/c/en/sibyl,,
/c/en/signora,,
/c/en/signorina,,
/c/en/sister,0.002191167790442705,female
/c/en/sister-in-law,,
/c/en/skivvy,,
/c/en/slattern,,
/c/en/smasher,,
/c/en/songstress,,
/c/en/soprano,,
/c/en/sorceress,,
/c/en/soubrette,,
/c/en/spinster,,
/c/en/spitfire,,
/c/en/spokeswoman,0.004471473395824432,female
/c/en/squaw,,
/c/en/squire,,
/c/en/starlet,,
/c/en/stateswoman,,
/c/en/stepdaughter,0.00450237188488245,female
/c/en/stepmother,,
/c/en/stewardess,0.01105427648872137,female
/c/en/suffragette,,
/c/en/supermom,,
/c/en/surrogate_mother,,
/c/en/sweater_girl,,
/c/en/sylph,,
/c/en/taskmistress,,
/c/en/taxi_dancer,,
/c/en/tertigravida,,
/c/en/test-tube_baby,,
/c/en/testatrix,,
/c/en/thrush,,
/c/en/toast_mistress,,
/c/en/tomboy,,
/c/en/torch_singer,,
/c/en/traitress,,
/c/en/trophy_wife,,
/c/en/undoer,,
/c/en/unmarried_woman,,
/c/en/unpleasant_woman,,
/c/en/usherette,,
/c/en/uxor,,
/c/en/valley_girl,,
/c/en/vestal,,
/c/en/vestal_virgin,,
/c/en/vestrywoman,,
/c/en/villainess,,
/c/en/virago,,
/c/en/viscountess,,
/c/en/wac,,
/c/en/waitress,0.003983748145401478,female
/c/en/wanton,,
/c/en/war_bride,,
/c/en/war_widow,,
/c/en/wardress,,
/c/en/washwoman,,
/c/en/wet_nurse,,
/c/en/white_slave,,
/c/en/white_woman,,
/c/en/widow,0.6954240798950195,female
/c/en/wife,0.07704480737447739,female
/c/en/woman,0.7105869650840759,female
/c/en/women,0.02521066926419735,female
/c/en/wonder_woman,,
/c/en/working_girl,,
/c/en/yellow_woman,,
/c/en/yenta,,
